id,periode,pecahan,value
dpr,4,KL,0
dpr,5,KL,0
dpr,6,KL,0
dpr,7,KL,0
dpr,8,KL,0
dpr,9,KL,0
dpr,10,KL,128
dpr,11,KL,0
dpr,12,KL,4
gto,1,AK,-137
gto,2,AK,18
gto,3,AK,42
gto,4,AK,37
gto,5,AK,135
gto,6,AK,14
gto,7,AK,16
gto,8,AK,4
gto,9,AK,25
gto,10,AK,32
gto,11,AK,54
gto,12,AK,135
gto,1,BK,-224
gto,2,BK,0
gto,3,BK,31
gto,4,BK,63
gto,5,BK,260
gto,6,BK,-16
gto,7,BK,20
gto,8,BK,39
gto,9,BK,73
gto,10,BK,60
gto,11,BK,58
gto,12,BK,189
gto,1,CK,-278
gto,2,CK,3
gto,3,CK,8
gto,4,CK,11
gto,5,CK,62
gto,6,CK,5
gto,7,CK,19
gto,8,CK,7
gto,9,CK,9
gto,10,CK,12
gto,11,CK,11
gto,12,CK,48
gto,1,DK,-349
gto,2,DK,3
gto,3,DK,16
gto,4,DK,17
gto,5,DK,82
gto,6,DK,3
gto,7,DK,23
gto,8,DK,9
gto,9,DK,21
gto,10,DK,24
gto,11,DK,19
gto,12,DK,48
gto,1,EK,-292
gto,2,EK,16
gto,3,EK,34
gto,4,EK,33
gto,5,EK,125
gto,6,EK,31
gto,7,EK,45
gto,8,EK,15
gto,9,EK,37
gto,10,EK,32
gto,11,EK,42
gto,12,EK,74
gto,1,FK,-220
gto,2,FK,10
gto,3,FK,39
gto,4,FK,34
gto,5,FK,134
gto,6,FK,25
gto,7,FK,48
gto,8,FK,44
gto,9,FK,60
gto,10,FK,40
gto,11,FK,41
gto,12,FK,62
gto,1,GK,7
gto,2,GK,9
gto,3,GK,8
gto,4,GK,25
gto,5,GK,44
gto,6,GK,8
gto,7,GK,36
gto,8,GK,11
gto,9,GK,23
gto,10,GK,13
gto,11,GK,10
gto,12,GK,17
gto,1,GL,28
gto,2,GL,36
gto,3,GL,32
gto,4,GL,100
gto,5,GL,176
gto,6,GL,32
gto,7,GL,144
gto,8,GL,44
gto,9,GL,92
gto,10,GL,52
gto,11,GL,40
gto,12,GL,68
gto,1,HL,-95
gto,2,HL,14
gto,3,HL,10
gto,4,HL,25
gto,5,HL,33
gto,6,HL,10
gto,7,HL,13
gto,8,HL,6
gto,9,HL,11
gto,10,HL,37
gto,11,HL,5
gto,12,HL,12
gto,1,IL,-126
gto,2,IL,22
gto,3,IL,18
gto,4,IL,28
gto,5,IL,44
gto,6,IL,56
gto,7,IL,22
gto,8,IL,14
gto,9,IL,14
gto,10,IL,40
gto,11,IL,20
gto,12,IL,20
gto,1,JL,-182
gto,2,JL,18
gto,3,JL,18
gto,4,JL,24
gto,5,JL,38
gto,6,JL,22
gto,7,JL,30
gto,8,JL,10
gto,9,JL,18
gto,10,JL,42
gto,11,JL,8
gto,12,JL,20
gto,1,KL,0
gto,2,KL,0
gto,3,KL,0
gto,4,KL,0
gto,5,KL,0
gto,6,KL,0
gto,7,KL,0
gto,8,KL,0
gto,9,KL,0
gto,10,KL,0
gto,11,KL,0
gto,12,KL,0
jkt,1,AK,-5429
jkt,2,AK,831
jkt,3,AK,2223
jkt,4,AK,2612
jkt,5,AK,11874
jkt,6,AK,-240
jkt,7,AK,-545
jkt,8,AK,1056
jkt,9,AK,849
jkt,10,AK,1813
jkt,11,AK,2953
jkt,12,AK,6504
jkt,1,BK,-2999
jkt,2,BK,2005
jkt,3,BK,3842
jkt,4,BK,4754
jkt,5,BK,17353
jkt,6,BK,-3248
jkt,7,BK,-641
jkt,8,BK,1964
jkt,9,BK,1464
jkt,10,BK,2315
jkt,11,BK,2614
jkt,12,BK,7743
jkt,1,CK,-6350
jkt,2,CK,411
jkt,3,CK,237
jkt,4,CK,564
jkt,5,CK,3961
jkt,6,CK,352
jkt,7,CK,3
jkt,8,CK,61
jkt,9,CK,329
jkt,10,CK,722
jkt,11,CK,611
jkt,12,CK,724
jkt,1,DK,-195
jkt,2,DK,1092
jkt,3,DK,738
jkt,4,DK,1297
jkt,5,DK,6568
jkt,6,DK,602
jkt,7,DK,328
jkt,8,DK,158
jkt,9,DK,364
jkt,10,DK,812
jkt,11,DK,779
jkt,12,DK,1778
jkt,1,EK,-1143
jkt,2,EK,1089
jkt,3,EK,987
jkt,4,EK,2844
jkt,5,EK,17478
jkt,6,EK,944
jkt,7,EK,275
jkt,8,EK,-338
jkt,9,EK,493
jkt,10,EK,841
jkt,11,EK,895
jkt,12,EK,2395
jkt,1,FK,-535
jkt,2,FK,1231
jkt,3,FK,1430
jkt,4,FK,3141
jkt,5,FK,18556
jkt,6,FK,1068
jkt,7,FK,756
jkt,8,FK,541
jkt,9,FK,534
jkt,10,FK,850
jkt,11,FK,1042
jkt,12,FK,3281
jkt,1,GK,-91
jkt,2,GK,6
jkt,3,GK,20
jkt,4,GK,46
jkt,5,GK,580
jkt,6,GK,57
jkt,7,GK,77
jkt,8,GK,82
jkt,9,GK,42
jkt,10,GK,60
jkt,11,GK,73
jkt,12,GK,107
jkt,1,GL,-364
jkt,2,GL,24
jkt,3,GL,80
jkt,4,GL,184
jkt,5,GL,2320
jkt,6,GL,228
jkt,7,GL,308
jkt,8,GL,328
jkt,9,GL,168
jkt,10,GL,240
jkt,11,GL,292
jkt,12,GL,428
jkt,1,HL,-4159
jkt,2,HL,3587
jkt,3,HL,4513
jkt,4,HL,5460
jkt,5,HL,5934
jkt,6,HL,3448
jkt,7,HL,4464
jkt,8,HL,3567
jkt,9,HL,4179
jkt,10,HL,5245
jkt,11,HL,5575
jkt,12,HL,5440
jkt,1,IL,1672
jkt,2,IL,1482
jkt,3,IL,1366
jkt,4,IL,1284
jkt,5,IL,1886
jkt,6,IL,1956
jkt,7,IL,2016
jkt,8,IL,1612
jkt,9,IL,1566
jkt,10,IL,1932
jkt,11,IL,1560
jkt,12,IL,3220
jkt,1,JL,2052
jkt,2,JL,1546
jkt,3,JL,1918
jkt,4,JL,2140
jkt,5,JL,1918
jkt,6,JL,962
jkt,7,JL,1710
jkt,8,JL,1514
jkt,9,JL,1368
jkt,10,JL,1300
jkt,11,JL,742
jkt,12,JL,896
jkt,1,KL,0
jkt,2,KL,0
jkt,3,KL,0
jkt,4,KL,0
jkt,5,KL,0
jkt,6,KL,0
jkt,7,KL,0
jkt,8,KL,0
jkt,9,KL,0
jkt,10,KL,0
jkt,11,KL,0
jkt,12,KL,0
jmb,1,AK,-706
jmb,2,AK,52
jmb,3,AK,127
jmb,4,AK,187
jmb,5,AK,507
jmb,6,AK,-154
jmb,7,AK,76
jmb,8,AK,171
jmb,9,AK,86
jmb,10,AK,146
jmb,11,AK,181
jmb,12,AK,289
jmb,1,BK,-789
jmb,2,BK,13
jmb,3,BK,73
jmb,4,BK,252
jmb,5,BK,1016
jmb,6,BK,-223
jmb,7,BK,30
jmb,8,BK,126
jmb,9,BK,90
jmb,10,BK,128
jmb,11,BK,170
jmb,12,BK,385
jmb,1,CK,-133
jmb,2,CK,37
jmb,3,CK,12
jmb,4,CK,22
jmb,5,CK,114
jmb,6,CK,-16
jmb,7,CK,10
jmb,8,CK,4
jmb,9,CK,9
jmb,10,CK,18
jmb,11,CK,16
jmb,12,CK,19
jmb,1,DK,-56
jmb,2,DK,80
jmb,3,DK,26
jmb,4,DK,62
jmb,5,DK,306
jmb,6,DK,10
jmb,7,DK,-2
jmb,8,DK,-5
jmb,9,DK,11
jmb,10,DK,40
jmb,11,DK,39
jmb,12,DK,42
jmb,1,EK,-148
jmb,2,EK,84
jmb,3,EK,30
jmb,4,EK,47
jmb,5,EK,310
jmb,6,EK,198
jmb,7,EK,-1
jmb,8,EK,-9
jmb,9,EK,8
jmb,10,EK,39
jmb,11,EK,45
jmb,12,EK,58
jmb,1,FK,-106
jmb,2,FK,97
jmb,3,FK,49
jmb,4,FK,75
jmb,5,FK,391
jmb,6,FK,139
jmb,7,FK,31
jmb,8,FK,24
jmb,9,FK,24
jmb,10,FK,59
jmb,11,FK,54
jmb,12,FK,75
jmb,1,GK,-24
jmb,2,GK,0
jmb,3,GK,0
jmb,4,GK,1
jmb,5,GK,32
jmb,6,GK,1
jmb,7,GK,3
jmb,8,GK,2
jmb,9,GK,3
jmb,10,GK,3
jmb,11,GK,1
jmb,12,GK,3
jmb,1,GL,-96
jmb,2,GL,0
jmb,3,GL,0
jmb,4,GL,4
jmb,5,GL,128
jmb,6,GL,4
jmb,7,GL,12
jmb,8,GL,8
jmb,9,GL,12
jmb,10,GL,12
jmb,11,GL,4
jmb,12,GL,12
jmb,1,HL,157
jmb,2,HL,108
jmb,3,HL,116
jmb,4,HL,158
jmb,5,HL,137
jmb,6,HL,2
jmb,7,HL,139
jmb,8,HL,106
jmb,9,HL,91
jmb,10,HL,111
jmb,11,HL,105
jmb,12,HL,114
jmb,1,IL,-14
jmb,2,IL,112
jmb,3,IL,154
jmb,4,IL,166
jmb,5,IL,168
jmb,6,IL,4
jmb,7,IL,148
jmb,8,IL,100
jmb,9,IL,86
jmb,10,IL,146
jmb,11,IL,130
jmb,12,IL,128
jmb,1,JL,54
jmb,2,JL,84
jmb,3,JL,114
jmb,4,JL,164
jmb,5,JL,138
jmb,6,JL,0
jmb,7,JL,120
jmb,8,JL,72
jmb,9,JL,82
jmb,10,JL,122
jmb,11,JL,94
jmb,12,JL,88
jmb,1,KL,0
jmb,2,KL,0
jmb,3,KL,0
jmb,4,KL,0
jmb,5,KL,0
jmb,6,KL,0
jmb,7,KL,0
jmb,8,KL,0
jmb,9,KL,0
jmb,10,KL,0
jmb,11,KL,0
jmb,12,KL,0
jap,1,AK,-1215
jap,2,AK,-256
jap,3,AK,-34
jap,4,AK,246
jap,5,AK,752
jap,6,AK,-22
jap,7,AK,48
jap,8,AK,129
jap,9,AK,189
jap,10,AK,185
jap,11,AK,375
jap,12,AK,1266
jap,1,BK,-2233
jap,2,BK,24
jap,3,BK,87
jap,4,BK,80
jap,5,BK,542
jap,6,BK,200
jap,7,BK,34
jap,8,BK,86
jap,9,BK,64
jap,10,BK,68
jap,11,BK,21
jap,12,BK,676
jap,1,CK,-228
jap,2,CK,26
jap,3,CK,-14
jap,4,CK,9
jap,5,CK,106
jap,6,CK,18
jap,7,CK,-7
jap,8,CK,26
jap,9,CK,63
jap,10,CK,33
jap,11,CK,60
jap,12,CK,160
jap,1,DK,-199
jap,2,DK,-206
jap,3,DK,252
jap,4,DK,114
jap,5,DK,113
jap,6,DK,22
jap,7,DK,41
jap,8,DK,36
jap,9,DK,44
jap,10,DK,39
jap,11,DK,47
jap,12,DK,145
jap,1,EK,-301
jap,2,EK,136
jap,3,EK,3
jap,4,EK,161
jap,5,EK,209
jap,6,EK,31
jap,7,EK,26
jap,8,EK,53
jap,9,EK,79
jap,10,EK,51
jap,11,EK,76
jap,12,EK,187
jap,1,FK,-201
jap,2,FK,251
jap,3,FK,-15
jap,4,FK,119
jap,5,FK,218
jap,6,FK,97
jap,7,FK,6
jap,8,FK,59
jap,9,FK,120
jap,10,FK,64
jap,11,FK,95
jap,12,FK,129
jap,1,GK,34
jap,2,GK,109
jap,3,GK,50
jap,4,GK,170
jap,5,GK,206
jap,6,GK,24
jap,7,GK,23
jap,8,GK,60
jap,9,GK,107
jap,10,GK,31
jap,11,GK,55
jap,12,GK,82
jap,1,GL,136
jap,2,GL,436
jap,3,GL,200
jap,4,GL,680
jap,5,GL,824
jap,6,GL,96
jap,7,GL,92
jap,8,GL,240
jap,9,GL,428
jap,10,GL,124
jap,11,GL,220
jap,12,GL,328
jap,1,HL,-125
jap,2,HL,16
jap,3,HL,28
jap,4,HL,25
jap,5,HL,24
jap,6,HL,19
jap,7,HL,25
jap,8,HL,19
jap,9,HL,20
jap,10,HL,24
jap,11,HL,27
jap,12,HL,27
jap,1,IL,-292
jap,2,IL,26
jap,3,IL,32
jap,4,IL,26
jap,5,IL,32
jap,6,IL,14
jap,7,IL,8
jap,8,IL,30
jap,9,IL,22
jap,10,IL,26
jap,11,IL,32
jap,12,IL,28
jap,1,JL,-346
jap,2,JL,20
jap,3,JL,22
jap,4,JL,16
jap,5,JL,16
jap,6,JL,24
jap,7,JL,22
jap,8,JL,18
jap,9,JL,12
jap,10,JL,18
jap,11,JL,24
jap,12,JL,26
jap,1,KL,0
jap,2,KL,0
jap,3,KL,0
jap,4,KL,0
jap,5,KL,0
jap,6,KL,0
jap,7,KL,0
jap,8,KL,0
jap,9,KL,0
jap,10,KL,0
jap,11,KL,0
jap,12,KL,0
jmr,1,AK,-833
jmr,2,AK,10
jmr,3,AK,364
jmr,4,AK,447
jmr,5,AK,659
jmr,6,AK,-678
jmr,7,AK,153
jmr,8,AK,185
jmr,9,AK,300
jmr,10,AK,236
jmr,11,AK,293
jmr,12,AK,183
jmr,1,BK,-2302
jmr,2,BK,233
jmr,3,BK,69
jmr,4,BK,588
jmr,5,BK,344
jmr,6,BK,-501
jmr,7,BK,184
jmr,8,BK,290
jmr,9,BK,384
jmr,10,BK,213
jmr,11,BK,178
jmr,12,BK,22
jmr,1,CK,-816
jmr,2,CK,5
jmr,3,CK,1
jmr,4,CK,70
jmr,5,CK,298
jmr,6,CK,13
jmr,7,CK,13
jmr,8,CK,10
jmr,9,CK,-26
jmr,10,CK,12
jmr,11,CK,2
jmr,12,CK,10
jmr,1,DK,-300
jmr,2,DK,38
jmr,3,DK,50
jmr,4,DK,307
jmr,5,DK,527
jmr,6,DK,29
jmr,7,DK,-21
jmr,8,DK,21
jmr,9,DK,-102
jmr,10,DK,7
jmr,11,DK,51
jmr,12,DK,11
jmr,1,EK,-830
jmr,2,EK,-6
jmr,3,EK,50
jmr,4,EK,1039
jmr,5,EK,578
jmr,6,EK,27
jmr,7,EK,-3
jmr,8,EK,-47
jmr,9,EK,-24
jmr,10,EK,68
jmr,11,EK,53
jmr,12,EK,43
jmr,1,FK,-673
jmr,2,FK,33
jmr,3,FK,49
jmr,4,FK,777
jmr,5,FK,1377
jmr,6,FK,55
jmr,7,FK,3
jmr,8,FK,-10
jmr,9,FK,-117
jmr,10,FK,36
jmr,11,FK,168
jmr,12,FK,35
jmr,1,GK,-40
jmr,2,GK,-8
jmr,3,GK,5
jmr,4,GK,34
jmr,5,GK,97
jmr,6,GK,32
jmr,7,GK,2
jmr,8,GK,17
jmr,9,GK,8
jmr,10,GK,13
jmr,11,GK,-7
jmr,12,GK,15
jmr,1,GL,-160
jmr,2,GL,-32
jmr,3,GL,20
jmr,4,GL,136
jmr,5,GL,388
jmr,6,GL,128
jmr,7,GL,8
jmr,8,GL,68
jmr,9,GL,32
jmr,10,GL,52
jmr,11,GL,-28
jmr,12,GL,60
jmr,1,HL,-36
jmr,2,HL,77
jmr,3,HL,43
jmr,4,HL,95
jmr,5,HL,140
jmr,6,HL,4
jmr,7,HL,16
jmr,8,HL,25
jmr,9,HL,39
jmr,10,HL,92
jmr,11,HL,139
jmr,12,HL,84
jmr,1,IL,-270
jmr,2,IL,46
jmr,3,IL,16
jmr,4,IL,50
jmr,5,IL,216
jmr,6,IL,0
jmr,7,IL,4
jmr,8,IL,8
jmr,9,IL,50
jmr,10,IL,78
jmr,11,IL,122
jmr,12,IL,102
jmr,1,JL,-94
jmr,2,JL,38
jmr,3,JL,20
jmr,4,JL,84
jmr,5,JL,246
jmr,6,JL,0
jmr,7,JL,6
jmr,8,JL,10
jmr,9,JL,38
jmr,10,JL,56
jmr,11,JL,126
jmr,12,JL,78
jmr,1,KL,0
jmr,2,KL,0
jmr,3,KL,0
jmr,4,KL,0
jmr,5,KL,0
jmr,6,KL,0
jmr,7,KL,8
jmr,8,KL,0
jmr,9,KL,0
jmr,10,KL,0
jmr,11,KL,0
jmr,12,KL,0
kdr,1,AK,-1605
kdr,2,AK,-79
kdr,3,AK,240
kdr,4,AK,160
kdr,5,AK,1683
kdr,6,AK,-53
kdr,7,AK,-175
kdr,8,AK,140
kdr,9,AK,214
kdr,10,AK,269
kdr,11,AK,221
kdr,12,AK,680
kdr,1,BK,-1608
kdr,2,BK,-198
kdr,3,BK,3
kdr,4,BK,29
kdr,5,BK,1675
kdr,6,BK,-307
kdr,7,BK,-157
kdr,8,BK,-149
kdr,9,BK,-26
kdr,10,BK,58
kdr,11,BK,148
kdr,12,BK,484
kdr,1,CK,-327
kdr,2,CK,-2
kdr,3,CK,35
kdr,4,CK,72
kdr,5,CK,365
kdr,6,CK,40
kdr,7,CK,-42
kdr,8,CK,-45
kdr,9,CK,-20
kdr,10,CK,4
kdr,11,CK,10
kdr,12,CK,17
kdr,1,DK,-595
kdr,2,DK,-12
kdr,3,DK,1
kdr,4,DK,79
kdr,5,DK,847
kdr,6,DK,73
kdr,7,DK,-121
kdr,8,DK,-61
kdr,9,DK,-31
kdr,10,DK,7
kdr,11,DK,15
kdr,12,DK,22
kdr,1,EK,-1103
kdr,2,EK,1
kdr,3,EK,29
kdr,4,EK,112
kdr,5,EK,1001
kdr,6,EK,96
kdr,7,EK,-137
kdr,8,EK,-141
kdr,9,EK,-112
kdr,10,EK,-56
kdr,11,EK,11
kdr,12,EK,68
kdr,1,FK,-641
kdr,2,FK,16
kdr,3,FK,68
kdr,4,FK,106
kdr,5,FK,794
kdr,6,FK,95
kdr,7,FK,-29
kdr,8,FK,-98
kdr,9,FK,-42
kdr,10,FK,-22
kdr,11,FK,38
kdr,12,FK,13
kdr,1,GK,-75
kdr,2,GK,17
kdr,3,GK,16
kdr,4,GK,22
kdr,5,GK,33
kdr,6,GK,36
kdr,7,GK,14
kdr,8,GK,18
kdr,9,GK,19
kdr,10,GK,26
kdr,11,GK,35
kdr,12,GK,29
kdr,1,GL,-300
kdr,2,GL,68
kdr,3,GL,64
kdr,4,GL,88
kdr,5,GL,132
kdr,6,GL,144
kdr,7,GL,56
kdr,8,GL,72
kdr,9,GL,76
kdr,10,GL,104
kdr,11,GL,140
kdr,12,GL,116
kdr,1,HL,43
kdr,2,HL,37
kdr,3,HL,47
kdr,4,HL,77
kdr,5,HL,85
kdr,6,HL,18
kdr,7,HL,28
kdr,8,HL,43
kdr,9,HL,32
kdr,10,HL,102
kdr,11,HL,59
kdr,12,HL,78
kdr,1,IL,-66
kdr,2,IL,38
kdr,3,IL,48
kdr,4,IL,34
kdr,5,IL,30
kdr,6,IL,-2
kdr,7,IL,6
kdr,8,IL,20
kdr,9,IL,16
kdr,10,IL,52
kdr,11,IL,54
kdr,12,IL,38
kdr,1,JL,22
kdr,2,JL,38
kdr,3,JL,76
kdr,4,JL,14
kdr,5,JL,50
kdr,6,JL,0
kdr,7,JL,46
kdr,8,JL,30
kdr,9,JL,10
kdr,10,JL,68
kdr,11,JL,38
kdr,12,JL,16
kdr,1,KL,0
kdr,2,KL,0
kdr,3,KL,0
kdr,4,KL,0
kdr,5,KL,0
kdr,6,KL,0
kdr,7,KL,0
kdr,8,KL,0
kdr,9,KL,0
kdr,10,KL,0
kdr,11,KL,0
kdr,12,KL,0
kdi,1,AK,-445
kdi,2,AK,8
kdi,3,AK,-6
kdi,4,AK,50
kdi,5,AK,456
kdi,6,AK,7
kdi,7,AK,-21
kdi,8,AK,35
kdi,9,AK,93
kdi,10,AK,85
kdi,11,AK,220
kdi,12,AK,444
kdi,1,BK,-252
kdi,2,BK,14
kdi,3,BK,-22
kdi,4,BK,49
kdi,5,BK,406
kdi,6,BK,8
kdi,7,BK,-3
kdi,8,BK,32
kdi,9,BK,59
kdi,10,BK,70
kdi,11,BK,171
kdi,12,BK,287
kdi,1,CK,-83
kdi,2,CK,21
kdi,3,CK,14
kdi,4,CK,13
kdi,5,CK,136
kdi,6,CK,7
kdi,7,CK,-5
kdi,8,CK,0
kdi,9,CK,26
kdi,10,CK,33
kdi,11,CK,40
kdi,12,CK,58
kdi,1,DK,-141
kdi,2,DK,24
kdi,3,DK,28
kdi,4,DK,26
kdi,5,DK,124
kdi,6,DK,19
kdi,7,DK,10
kdi,8,DK,11
kdi,9,DK,44
kdi,10,DK,53
kdi,11,DK,48
kdi,12,DK,86
kdi,1,EK,-73
kdi,2,EK,50
kdi,3,EK,43
kdi,4,EK,34
kdi,5,EK,121
kdi,6,EK,53
kdi,7,EK,5
kdi,8,EK,28
kdi,9,EK,54
kdi,10,EK,96
kdi,11,EK,73
kdi,12,EK,82
kdi,1,FK,-123
kdi,2,FK,68
kdi,3,FK,46
kdi,4,FK,33
kdi,5,FK,197
kdi,6,FK,26
kdi,7,FK,16
kdi,8,FK,28
kdi,9,FK,50
kdi,10,FK,89
kdi,11,FK,70
kdi,12,FK,77
kdi,1,GK,-34
kdi,2,GK,23
kdi,3,GK,20
kdi,4,GK,26
kdi,5,GK,61
kdi,6,GK,29
kdi,7,GK,16
kdi,8,GK,11
kdi,9,GK,22
kdi,10,GK,18
kdi,11,GK,18
kdi,12,GK,24
kdi,1,GL,-136
kdi,2,GL,92
kdi,3,GL,80
kdi,4,GL,104
kdi,5,GL,244
kdi,6,GL,116
kdi,7,GL,64
kdi,8,GL,44
kdi,9,GL,88
kdi,10,GL,72
kdi,11,GL,72
kdi,12,GL,96
kdi,1,HL,9
kdi,2,HL,10
kdi,3,HL,8
kdi,4,HL,9
kdi,5,HL,30
kdi,6,HL,2
kdi,7,HL,1
kdi,8,HL,17
kdi,9,HL,18
kdi,10,HL,11
kdi,11,HL,18
kdi,12,HL,18
kdi,1,IL,-52
kdi,2,IL,20
kdi,3,IL,22
kdi,4,IL,26
kdi,5,IL,60
kdi,6,IL,6
kdi,7,IL,10
kdi,8,IL,22
kdi,9,IL,36
kdi,10,IL,26
kdi,11,IL,12
kdi,12,IL,30
kdi,1,JL,-70
kdi,2,JL,22
kdi,3,JL,28
kdi,4,JL,30
kdi,5,JL,74
kdi,6,JL,4
kdi,7,JL,18
kdi,8,JL,30
kdi,9,JL,34
kdi,10,JL,20
kdi,11,JL,8
kdi,12,JL,16
kdi,1,KL,0
kdi,2,KL,0
kdi,3,KL,0
kdi,4,KL,0
kdi,5,KL,0
kdi,6,KL,0
kdi,7,KL,0
kdi,8,KL,0
kdi,9,KL,0
kdi,10,KL,0
kdi,11,KL,0
kdi,12,KL,0
kpg,1,AK,-753
kpg,2,AK,-196
kpg,3,AK,-85
kpg,4,AK,2
kpg,5,AK,427
kpg,6,AK,127
kpg,7,AK,95
kpg,8,AK,91
kpg,9,AK,120
kpg,10,AK,121
kpg,11,AK,131
kpg,12,AK,661
kpg,1,BK,-1244
kpg,2,BK,-168
kpg,3,BK,-70
kpg,4,BK,-40
kpg,5,BK,597
kpg,6,BK,132
kpg,7,BK,146
kpg,8,BK,155
kpg,9,BK,135
kpg,10,BK,225
kpg,11,BK,192
kpg,12,BK,765
kpg,1,CK,-202
kpg,2,CK,-9
kpg,3,CK,37
kpg,4,CK,-1
kpg,5,CK,91
kpg,6,CK,9
kpg,7,CK,33
kpg,8,CK,16
kpg,9,CK,24
kpg,10,CK,29
kpg,11,CK,34
kpg,12,CK,66
kpg,1,DK,-183
kpg,2,DK,-13
kpg,3,DK,57
kpg,4,DK,-9
kpg,5,DK,109
kpg,6,DK,17
kpg,7,DK,59
kpg,8,DK,34
kpg,9,DK,35
kpg,10,DK,66
kpg,11,DK,43
kpg,12,DK,78
kpg,1,EK,-130
kpg,2,EK,-2
kpg,3,EK,64
kpg,4,EK,20
kpg,5,EK,168
kpg,6,EK,36
kpg,7,EK,89
kpg,8,EK,45
kpg,9,EK,58
kpg,10,EK,84
kpg,11,EK,68
kpg,12,EK,98
kpg,1,FK,-142
kpg,2,FK,10
kpg,3,FK,76
kpg,4,FK,15
kpg,5,FK,168
kpg,6,FK,43
kpg,7,FK,96
kpg,8,FK,59
kpg,9,FK,64
kpg,10,FK,80
kpg,11,FK,80
kpg,12,FK,92
kpg,1,GK,-38
kpg,2,GK,5
kpg,3,GK,11
kpg,4,GK,6
kpg,5,GK,46
kpg,6,GK,12
kpg,7,GK,22
kpg,8,GK,11
kpg,9,GK,8
kpg,10,GK,13
kpg,11,GK,13
kpg,12,GK,27
kpg,1,GL,-152
kpg,2,GL,20
kpg,3,GL,44
kpg,4,GL,24
kpg,5,GL,184
kpg,6,GL,48
kpg,7,GL,88
kpg,8,GL,44
kpg,9,GL,32
kpg,10,GL,52
kpg,11,GL,52
kpg,12,GL,108
kpg,1,HL,-89
kpg,2,HL,17
kpg,3,HL,11
kpg,4,HL,-13
kpg,5,HL,11
kpg,6,HL,8
kpg,7,HL,32
kpg,8,HL,18
kpg,9,HL,12
kpg,10,HL,19
kpg,11,HL,33
kpg,12,HL,40
kpg,1,IL,-90
kpg,2,IL,18
kpg,3,IL,26
kpg,4,IL,34
kpg,5,IL,12
kpg,6,IL,-4
kpg,7,IL,36
kpg,8,IL,36
kpg,9,IL,14
kpg,10,IL,34
kpg,11,IL,58
kpg,12,IL,22
kpg,1,JL,-102
kpg,2,JL,10
kpg,3,JL,26
kpg,4,JL,16
kpg,5,JL,8
kpg,6,JL,-4
kpg,7,JL,14
kpg,8,JL,8
kpg,9,JL,14
kpg,10,JL,6
kpg,11,JL,36
kpg,12,JL,8
kpg,1,KL,0
kpg,2,KL,0
kpg,3,KL,0
kpg,4,KL,0
kpg,5,KL,0
kpg,6,KL,0
kpg,7,KL,0
kpg,8,KL,0
kpg,9,KL,0
kpg,10,KL,0
kpg,11,KL,0
kpg,12,KL,0
bdl,1,AK,-833
bdl,2,AK,37
bdl,3,AK,256
bdl,4,AK,-67
bdl,5,AK,1220
bdl,6,AK,-446
bdl,7,AK,-117
bdl,8,AK,199
bdl,9,AK,95
bdl,10,AK,28
bdl,11,AK,137
bdl,12,AK,245
bdl,1,BK,-1843
bdl,2,BK,-13
bdl,3,BK,45
bdl,4,BK,504
bdl,5,BK,1610
bdl,6,BK,379
bdl,7,BK,-556
bdl,8,BK,-18
bdl,9,BK,-54
bdl,10,BK,250
bdl,11,BK,76
bdl,12,BK,251
bdl,1,CK,-461
bdl,2,CK,62
bdl,3,CK,11
bdl,4,CK,-3
bdl,5,CK,655
bdl,6,CK,242
bdl,7,CK,-183
bdl,8,CK,-37
bdl,9,CK,-18
bdl,10,CK,8
bdl,11,CK,-8
bdl,12,CK,31
bdl,1,DK,-1264
bdl,2,DK,60
bdl,3,DK,67
bdl,4,DK,63
bdl,5,DK,895
bdl,6,DK,5
bdl,7,DK,203
bdl,8,DK,174
bdl,9,DK,11
bdl,10,DK,35
bdl,11,DK,19
bdl,12,DK,197
bdl,1,EK,-1835
bdl,2,EK,81
bdl,3,EK,44
bdl,4,EK,80
bdl,5,EK,1027
bdl,6,EK,-49
bdl,7,EK,205
bdl,8,EK,240
bdl,9,EK,48
bdl,10,EK,39
bdl,11,EK,133
bdl,12,EK,276
bdl,1,FK,-1342
bdl,2,FK,102
bdl,3,FK,63
bdl,4,FK,103
bdl,5,FK,1082
bdl,6,FK,-3
bdl,7,FK,258
bdl,8,FK,198
bdl,9,FK,137
bdl,10,FK,102
bdl,11,FK,25
bdl,12,FK,264
bdl,1,GK,-212
bdl,2,GK,13
bdl,3,GK,11
bdl,4,GK,7
bdl,5,GK,183
bdl,6,GK,16
bdl,7,GK,38
bdl,8,GK,67
bdl,9,GK,30
bdl,10,GK,29
bdl,11,GK,35
bdl,12,GK,63
bdl,1,GL,-848
bdl,2,GL,52
bdl,3,GL,44
bdl,4,GL,28
bdl,5,GL,732
bdl,6,GL,64
bdl,7,GL,152
bdl,8,GL,268
bdl,9,GL,120
bdl,10,GL,116
bdl,11,GL,140
bdl,12,GL,252
bdl,1,HL,26
bdl,2,HL,71
bdl,3,HL,81
bdl,4,HL,69
bdl,5,HL,159
bdl,6,HL,20
bdl,7,HL,100
bdl,8,HL,71
bdl,9,HL,63
bdl,10,HL,87
bdl,11,HL,106
bdl,12,HL,89
bdl,1,IL,18
bdl,2,IL,58
bdl,3,IL,106
bdl,4,IL,82
